year,state,county,rural,metro,overdosedeaths,percapitapills,totaldoses,PCT_MEN,PCT_WHITE,PCT_BLACK,POP_DENSITY,NP_PC,MD_PC,NP_RX,PDMP_LAW
2011,MO,"HENRY, MO",0,0,11.8479874,82.86196498,1841110,48.94909762,96.33196814,1.327692515,0.318803357,18.00261038,81.0117467,0,0
2011,MO,"REYNOLDS, MO",1,0,2.698687256,31.01396478,204320,51.2295082,96.49362477,0.971463267,0.081486246,60.71645416,30.35822708,0,0
2011,MO,"JACKSON, MO",0,1,169,41.35188066,27968758,48.36640251,70.59775859,24.13818085,11.18949145,76.438583,301.4666746,0,0
2011,MO,"LAWRENCE, MO",0,0,11.04073796,47.11458872,1821450,49.32229695,96.5312985,0.470770823,0.631967829,25.86652871,93.11950336,0,0
2011,MO,"DADE, MO",1,0,3.991723371,49.33649289,385170,50.05764058,95.6961701,0.614832842,0.159323279,51.23607019,51.23607019,0,0
2011,MO,"DEKALB, MO",0,1,3.68749543,10.00391635,127720,62.99052244,86.6452573,11.70987703,0.302995064,0,7.832693663,0,0
2011,MO,"BUCHANAN, MO",0,1,16,74.16991948,6650520,50.02342025,90.51033837,5.560636139,2.197534495,61.33874601,224.1652354,0,0
2011,MO,"ADAIR, MO",0,0,5.754887158,61.21282091,1564110,47.62836569,93.88697558,1.749373826,0.450398364,66.53099562,50.87664371,0,0
2011,MO,"CAPE GIRARDEAU, MO",0,0,25,66.26004802,5077640,48.30749556,89.30342416,7.291992901,1.324598552,121.3592233,387.5665518,0,0
2011,MO,"WORTH, MO",1,0,0.589662131,25.53488372,54900,49.11627907,98.13953488,0.88372093,0.080642136,0,0,0,0
2011,MO,"HOWELL, MO",0,0,10,89.42997664,3636670,48.47165867,96.64576417,0.494282553,0.438554867,73.77351531,167.219968,0,0
2011,MO,"SALINE, MO",0,0,5.758176006,46.11683849,1073600,49.50171821,90.55412371,5.476804124,0.308140304,34.36426117,81.61512027,0,0
2011,MO,"ATCHISON, MO",1,0,2.219298305,32.49416412,180960,49.52415155,98.45573712,0.323217813,0.101754065,125.6958161,35.91309032,0,0
2011,MO,"GREENE, MO",0,1,72,61.22432128,16972239,48.68188475,91.83158138,3.110232528,4.105049608,56.99567843,332.5950349,0,0
2011,MO,"ST. LOUIS CITY, MO",0,1,228,31.64439163,10065100,48.39736032,46.22267495,48.30744272,51.37602972,143.0507217,904.8351144,0,0
2011,MO,"CAMDEN, MO",0,0,13,58.54025962,2556980,49.74701802,97.08326656,0.590672863,0.665919624,32.05201584,153.3917901,0,0
2011,MO,"ANDREW, MO",0,1,4.399136186,22.24063736,382450,49.21493371,97.24354501,0.750174459,0.397411602,11.63061177,23.26122354,0,0
2011,MO,"CARROLL, MO",0,0,5.550353601,57.06263499,528400,48.89848812,96.22030238,2.019438445,0.133310299,21.59827214,43.19654428,0,0
2011,MO,"CEDAR, MO",0,0,4.441749461,56.23100086,784310,49.44078004,96.86693433,0.351304847,0.293963918,28.67794666,64.52537998,0,0
2011,MO,"WARREN, MO",0,1,10.60323963,33.26956789,1081760,49.74319545,95.12840228,2.165154544,0.758632758,15.37751807,21.5285253,0,0
2011,MO,"SCOTLAND, MO",1,0,1.746453065,44.72866611,215950,49.02651201,98.73653687,0.207125104,0.110564041,62.13753107,82.85004143,0,0
2011,MO,"AUDRAIN, MO",0,0,8.068946287,32.59798169,833400,46.08855511,90.49910037,6.766799656,0.369328113,35.20300399,152.5463506,0,0
2011,MO,"GRUNDY, MO",0,0,2.960314936,46.06570199,471160,47.75127102,97.45795855,0.723504106,0.234975188,58.66249511,78.21666015,0,0
2011,MO,"CHRISTIAN, MO",0,1,18,44.17029401,3470460,48.80361461,96.10283823,0.845106275,1.396427619,12.72750414,105.6382843,0,0
2011,MO,"JASPER, MO",0,1,25,57.73344028,6837660,48.86646684,91.67391396,2.352345168,1.854923335,64.17021995,244.8600498,0,0
2011,MO,"SHANNON, MO",1,0,2.720830961,34.17931689,288200,49.88140417,96.13377609,0.379506641,0.083999123,11.85958254,23.71916509,0,0
2011,MO,"CARTER, MO",1,0,2.589070872,16.20895522,103170,48.54673998,96.5435978,0.439905734,0.125453327,78.55459544,15.71091909,0,0
2011,MO,"CLAY, MO",0,1,39,44.83314162,10094675,48.89479084,89.04383974,5.590666234,5.667279134,34.64187848,178.0947855,0,0
2011,MO,"BUTLER, MO",0,0,25,103.5585627,4461510,48.24288566,91.01713012,5.596304721,0.620179366,99.80966529,262.2905158,0,0
2011,MO,"SCOTT, MO",0,0,10,99.74218111,3903510,48.22669665,86.2965045,11.51369583,0.93183171,61.32461161,135.425184,0,0
2011,MO,"BARRY, MO",0,0,13.31101124,73.10186497,2579180,49.55784819,95.40558925,0.501672241,0.453350466,31.1773709,70.85766113,0,0
2011,MO,"BENTON, MO",1,0,10.71674484,66.30708867,1267460,50.13863458,97.02851164,0.544075334,0.271496747,26.15746796,26.15746796,0,0
2011,MO,"ST. LOUIS, MO",0,1,403,38.67168056,38621098,47.33471381,70.95560994,23.38719045,19.66703427,49.86522371,561.1339632,0,0
2011,MO,"CALLAWAY, MO",0,1,13.33244622,25.9432688,1152400,51.35974786,92.17469608,4.795137326,0.532250141,11.2561909,81.04457452,0,0
2011,MO,"SHELBY, MO",1,0,2.229071767,26.94745223,169230,49.02866242,98.15286624,0.652866242,0.125384339,31.84713376,31.84713376,0,0
2011,MO,"CASS, MO",0,1,17,46.23785631,4626190,48.77863511,93.02462719,3.816015672,1.435795879,16.99116459,52.97245432,0,0
2011,MO,"BOONE, MO",0,1,24,31.08913402,5149200,48.4522451,83.55642498,9.383735744,2.416466057,79.09338453,847.0841107,0,0
2011,MO,"CALDWELL, MO",0,1,3.268532447,16.15673645,150500,50.1986044,96.8545357,0.805152979,0.218461971,21.47074611,21.47074611,0,0
2011,MO,"WEBSTER, MO",0,1,13.55050427,51.21024177,1866050,50.51455858,96.29517824,1.144378276,0.614941947,24.69881171,85.07368479,0,0
2011,MO,"BARTON, MO",0,0,4.882228471,56.33649712,694460,49.12793056,95.37600389,0.535410075,0.208254494,24.33682161,40.56136935,0,0
2011,MO,"CHARITON, MO",1,0,3.26598568,22.04422033,170490,49.17248513,96.53478148,2.159296612,0.102958013,38.7897595,12.92991983,0,0
2011,MO,"WASHINGTON, MO",0,1,11.77486851,74.75474557,1874550,51.4994417,95.75291115,2.436592758,0.329986446,31.90301483,23.92726113,0,0
2011,MO,"WAYNE, MO",1,0,5.402637031,47.62894249,641800,50.10760668,97.11317254,0.482374768,0.177494138,29.68460111,22.26345083,0,0
2011,MO,"STODDARD, MO",0,0,13.30008525,72.82819472,2170790,48.71338947,97.23890361,1.120542155,0.362078181,46.96883282,57.03358272,0,0
2011,MO,"TANEY, MO",0,0,20.332921,59.84204339,3155830,48.49059466,94.84792172,1.338743932,0.833849851,49.30218447,151.6990291,0,0
2011,MO,"VERNON, MO",0,0,9.332095004,52.09321185,1092030,48.47111578,96.42226781,0.686924581,0.253666505,62.01402471,128.798359,0,0
2011,MO,"ST. FRANCOIS, MO",0,0,37,103.9231743,6814970,53.2305534,93.62123915,4.481754274,1.451171745,51.84744651,117.4192171,0,0
2011,MO,"STE. GENEVIEVE, MO",0,0,11,17.69752814,320750,50.50761421,97.5667623,0.811079232,0.363097265,5.517545796,71.72809534,0,0
2011,MO,"BATES, MO",0,1,6.629741372,59.76599247,1016500,49.44731891,96.60159925,1.099482596,0.203277199,23.51834431,11.75917215,0,0
2011,MO,"BOLLINGER, MO",1,0,4.960202315,34.93039819,431600,50.00809323,97.7419877,0.469407575,0.199964396,0,16.18646811,0,0
2011,MO,"TEXAS, MO",1,0,9.844100852,37.85356262,981770,51.93167798,93.48010487,3.628161629,0.220306302,7.711289328,50.12338063,0,0
2011,MO,"STONE, MO",1,0,13.48609387,52.7424604,1701630,49.13368255,97.28481542,0.409137402,0.695278323,15.49762886,58.89098968,0,0
2011,MO,"SULLIVAN, MO",1,0,1.857395571,41.82009311,278480,50.53311308,96.90644241,0.946088001,0.102765517,45.05180958,30.03453972,0,0
2011,MO,"DALLAS, MO",0,1,5.070988027,37.88882918,634600,49.86566362,96.6445758,0.394053376,0.309725022,41.79353991,5.970505702,0,0
2011,MO,"DAVIESS, MO",1,0,2.626709428,16.15541922,134300,49.8255744,97.7865993,0.481174065,0.147592501,24.05870324,12.02935162,0,0
2012,MO,"MONTGOMERY, MO",0,0,4.041919941,47.25741914,566900,49.89996666,96.26542181,1.71723908,0.223701632,66.6888963,33.34444815,0,0
2012,MO,"MONROE, MO",1,0,3.759855945,25.08330461,218300,50.12064805,94.90980122,2.918533839,0.134378136,45.96116282,11.4902907,0,0
2012,MO,"HICKORY, MO",1,0,3.929843106,33.94739644,318800,48.96177191,96.86934299,0.351400277,0.235310331,31.94547971,21.29698648,0,0
2012,MO,"LEWIS, MO",1,0,4.96329614,44.96854728,457510,50.07863181,94.42697071,3.499115392,0.20144939,68.80283075,9.828975821,0,0
2012,MO,"MADISON, MO",0,0,5.538173458,69.77988432,868620,48.99582262,97.58997429,0.457904884,0.251785028,48.20051414,64.26735219,0,0
2012,MO,"HOLT, MO",1,0,1.742703152,20.4726101,95300,49.36627282,97.4650913,0.193340494,0.100607318,42.96455424,42.96455424,0,0
2012,MO,"MARION, MO",0,0,8.727585562,63.95929727,1838510,48.3423204,91.93251,5.155679249,0.65790076,59.14072013,240.0417464,0,0
2012,MO,"MERCER, MO",1,0,0.914985165,25.88361491,96520,49.77205685,97.42558327,0.241351569,0.082165521,26.81684098,26.81684098,0,0
2012,MO,"LAWRENCE, MO",0,0,12.73667586,48.59281982,1869220,49.40858398,96.40471053,0.402942782,0.628812894,31.19557023,96.18634154,0,0
2012,MO,"MARIES, MO",1,0,4.237011034,34.58730863,311770,50.07765698,97.70357222,0.399378744,0.171050135,22.18770801,44.37541602,0,0
2012,MO,"ST. CHARLES, MO",0,1,134,35.93895287,13249470,49.06799108,91.23407095,4.402630023,6.57815288,28.20981593,115.8229943,0,0
2012,MO,"MACON, MO",0,0,5.13381117,41.747897,650140,49.07853336,95.22892185,2.337378797,0.194363666,38.52822192,38.52822192,0,0
2012,MO,"RIPLEY, MO",1,0,11.4413828,102.9374466,1444830,49.2091764,96.70846395,0.434596751,0.222956444,28.49814762,28.49814762,0,0
2012,MO,"OZARK, MO",1,0,4.373202235,42.41433184,407220,50.22393501,97.42735132,0.270805124,0.128877673,10.41558171,10.41558171,0,0
2012,MO,"HOWARD, MO",0,0,2.050571019,17.92703314,182300,49.30671649,92.03461501,5.359425706,0.219230355,39.33523454,59.0028518,0,0
2012,MO,"RAY, MO",0,1,10.81224247,69.17100243,1595360,49.73551856,96.15417967,1.326742976,0.405478103,17.34304544,34.68609088,0,0
2012,MO,"REYNOLDS, MO",1,0,2.197381036,31.26293685,208430,51.43242838,96.64016799,0.734963252,0.082463388,44.99775011,14.99925004,0,0
2012,MO,"KNOX, MO",1,0,1.744827568,2.400783929,9800,49.53454189,97.79519843,0.367466928,0.080990457,24.4977952,48.9955904,0,0
2012,MO,"DEKALB, MO",0,1,3.671210275,9.7187017,125760,62.83616692,86.80061824,11.3755796,0.307100816,0,7.72797527,0,0
2012,MO,"JEFFERSON, MO",0,1,170,47.00676176,10351312,49.64420164,96.72765418,0.939107848,3.353623806,23.15981636,48.1360889,0,0
2012,MO,"LINN, MO",0,0,4.850187167,51.03332265,637100,48.18167254,97.45273951,0.7689843,0.2028072,24.03075937,56.07177187,0,0
2012,MO,"MCDONALD, MO",0,1,4.968332183,38.59022556,882790,50.4808533,89.88022382,1.385731771,0.424037962,30.5997552,21.856968,0,0
2012,MO,"PEMISCOT, MO",0,0,10.41071957,96.70366076,1751400,47.3966098,71.08387168,26.86764949,0.367706176,55.21506267,66.2580752,0,0
2012,MO,"HOWELL, MO",0,0,12,97.63100249,3966650,48.60075316,96.7043245,0.423342932,0.438166622,71.37758744,177.2133205,0,0
2012,MO,"RANDOLPH, MO",0,0,9.424190156,40.14607185,1016900,52.42795105,91.00671141,6.087643111,0.524778321,39.4788788,71.06198184,0,0
2012,MO,"LIVINGSTON, MO",0,0,5.344070936,77.71629979,1168620,44.55675999,95.25171244,2.846312429,0.282475156,19.95078806,79.80315222,0,0
2012,MO,"NODAWAY, MO",0,0,4.56821095,23.60604637,552830,50.54869977,94.47884197,2.630342884,0.267047528,21.35018575,132.3711516,0,0
2012,MO,"DENT, MO",0,0,6.701245342,74.24873778,1161770,49.40244136,96.37630217,0.472934109,0.207853452,31.95500735,31.95500735,0,0
2012,MO,"JOHNSON, MO",0,0,13.64281048,28.10338805,1528740,50.98442929,90.13916209,4.636285089,0.655954563,36.76673346,86.40182363,0,0
2012,MO,"PIKE, MO",0,0,8.808489417,46.21761379,858030,55.08214382,90.75141395,7.54107191,0.276907702,21.54591974,59.25127929,0,0
2012,MO,"OSAGE, MO",0,1,3.048942759,8.991196421,124600,52.05657382,98.75162361,0.317506134,0.229304211,7.216048492,0,0,0
2012,MO,"DADE, MO",1,0,4.168979702,51.70454545,391300,50.33033827,95.8641649,0.475687104,0.154445828,52.85412262,39.64059197,0,0
2012,MO,"IRON, MO",0,0,5.125274424,50.50125313,523900,49.14208598,96.16348564,1.494119915,0.188529059,38.55793329,57.83689994,0,0
2012,MO,"LINCOLN, MO",0,1,24,41.79817821,2230100,50.06372531,95.62357087,1.951118941,0.85153856,18.74273719,9.371368595,0,0
2012,MO,"OREGON, MO",1,0,3.773127119,50.05637901,550470,49.4134764,96.25352369,0.318268619,0.139237782,9.093389106,18.18677821,0,0
2012,MO,"CAPE GIRARDEAU, MO",0,1,25,71.76868096,5522600,48.28330084,89.33853151,7.35022742,1.330095241,128.6549708,391.1630929,0,0
2012,MO,"DOUGLAS, MO",0,0,3.50871973,45.6930438,620740,49.45160103,96.95252116,0.35333088,0.166967786,36.80529996,0,0,0
2012,MO,"ST. CLAIR, MO",1,0,4.216683878,28.75237492,272400,50.32721132,96.52733798,0.622757019,0.141407206,94.99683344,42.22081486,0,0
2012,MO,"PLATTE, MO",0,1,24,37.74371565,3474460,49.28085689,88.07221848,6.226779934,2.190770842,39.10748039,219.4364178,0,0
2012,MO,"PETTIS, MO",0,0,10.98430603,32.66830502,1382490,49.30409509,93.27725135,3.26094662,0.620313095,28.35605756,115.787235,0,0
2012,MO,"LACLEDE, MO",0,0,10.99836415,56.23260016,1991590,49.34353559,96.19109467,0.734110738,0.463136834,22.5880227,70.58757094,0,0
2012,MO,"MORGAN, MO",1,0,9.145646907,47.784958,961290,50.1118457,96.34637371,0.815230899,0.336612955,14.91276035,24.85460059,0,0
2012,MO,"PERRY, MO",0,0,6.027349894,33.26427595,632620,50.04206541,97.48659165,0.499526764,0.400927585,31.54905879,63.09811757,0,0
2012,MO,"NEWTON, MO",0,1,15.01079209,29.32536525,1732220,49.53867511,91.41004588,0.941272072,0.945467059,11.85054766,35.55164299,0,0
2012,MO,"CARROLL, MO",0,0,6.06226672,61.01804975,554410,48.99845917,96.03786044,2.113141096,0.130805332,22.01188642,44.02377284,0,0
2012,MO,"DUNKLIN, MO",0,0,16.74905419,109.055175,3470790,47.94193427,87.64846352,10.11751398,0.588204853,56.55753158,109.9729781,0,0
2012,MO,"POLK, MO",0,1,11.32249886,64.51784505,2001150,49.17948222,96.39552503,0.880162492,0.488057024,22.56826901,109.6173066,0,0
2012,MO,"BOONE, MO",0,1,22,32.2832646,5440860,48.42732963,83.27231732,9.391521049,2.458893217,83.06879877,837.8081704,0,0
2012,MO,"PHELPS, MO",0,0,18.79240451,87.55107031,3938660,52.22619868,91.44641785,2.416253584,0.669668642,66.68593149,200.0577945,0,0
2012,MO,"LAFAYETTE, MO",0,1,11.32877833,37.83555018,1251600,49.4528416,94.68561064,2.330713422,0.526391165,48.36759371,33.25272068,0,0
2012,MO,"NEW MADRID, MO",0,0,4.458010592,35.19580268,650700,47.72825617,81.68541757,15.9671138,0.273961235,21.63565556,10.81782778,0,0
2012,MO,"PUTNAM, MO",1,0,1.753917097,27.11417562,133700,50.33461772,98.11397282,0.202798621,0.095318178,0,0,0,0
2012,MO,"BOLLINGER, MO",0,1,3.786939363,37.55370699,464990,50.04845744,97.90825392,0.331125828,0.200385169,0,16.15247941,0,0
2012,MO,"CARTER, MO",1,0,3.235500279,16.12903226,101000,48.49888215,96.35899074,0.351325455,0.12342321,111.7853721,15.96933887,0,0
2012,MO,"FRANKLIN, MO",0,1,48,60.35212795,6120430,49.64205419,97.08219935,0.938744922,1.099102614,36.48483414,135.092494,0,0
2012,MO,"PULASKI, MO",0,0,24,38.87887493,2070650,56.22711654,79.237312,11.88531516,0.97347834,50.69565707,37.55233857,0,0
2012,MO,"BUCHANAN, MO",0,1,17,76.20582793,6836120,50.15940963,90.30945533,5.665172898,2.198514815,69.11466346,224.0652799,0,0
2012,MO,"CALLAWAY, MO",0,1,14.53829911,23.4689087,1039790,51.16578264,92.44329082,4.505134861,0.530872186,11.28540797,72.22661099,0,0
2012,MO,"CLARK, MO",1,0,2.148514072,41.52676137,289400,50.4233032,98.06284976,0.215238915,0.138084765,0,0,0,0
2012,MO,"HARRISON, MO",0,0,3.090592583,59.40536205,518490,50.14894592,97.46791934,0.515582035,0.120802768,45.82951421,34.37213566,0,0
2012,MO,"BATES, MO",0,1,7.529220911,70.12867317,1171780,49.29678616,96.78616315,0.951582979,0.199703594,23.93919445,17.95439583,0,0
2012,MO,"WAYNE, MO",1,0,5.942942556,49.9947769,670030,49.79853753,97.12729443,0.522310103,0.176532575,29.8462916,29.8462916,0,0
2012,MO,"CRAWFORD, MO",0,0,9.256417449,52.74524807,1309770,49.71407861,97.49114046,0.374516753,0.334428702,32.21649485,32.21649485,0,0
2012,MO,"GASCONADE, MO",0,0,4.571598882,55.5216404,831270,49.24525781,97.82928133,0.313919316,0.289146389,6.679134384,80.14961261,0,0
2012,MO,"MILLER, MO",0,0,7.047924947,26.38916871,654900,49.82068743,96.73610831,0.600394891,0.418788707,16.11798364,36.26546319,0,0
2012,MO,"BARTON, MO",0,0,5.703465087,62.4154981,770020,49.00705196,95.45270325,0.453919105,0.208423436,40.52849153,48.63418984,0,0
2012,MO,"CAMDEN, MO",0,0,12,59.97171855,2629460,49.56095336,97.13308245,0.533698255,0.668450421,27.36914129,150.5302771,0,0
2012,MO,"CLAY, MO",0,1,47,47.38468738,10783665,48.93420688,88.84289713,5.671926425,5.728089605,39.5470544,177.5223331,0,0
2012,MO,"HENRY, MO",0,0,13.91343035,91.77989437,2033200,48.88728389,96.3255541,1.173655938,0.317856374,22.5703065,85.76716472,0,0
2012,MO,"BENTON, MO",0,0,8.471755669,71.43128362,1354480,50.13184263,97.13637802,0.374433077,0.269323637,26.36852653,36.91593714,0,0
2012,MO,"WEBSTER, MO",0,1,14.56573399,55.55748122,2019570,50.70286925,96.50903689,1.00684988,0.613456865,30.26051553,22.00764766,0,0
2012,MO,"CEDAR, MO",0,0,4.543858125,64.29089064,887150,49.65577216,97.06500471,0.231900862,0.290823639,36.23450975,50.72831365,0,0
2012,MO,"GENTRY, MO",1,0,2.948525894,33.97078353,230220,48.28095027,98.15552604,0.457429541,0.137906475,14.75579165,59.02316659,0,0
2012,MO,"MISSISSIPPI, MO",0,0,6.779277141,96.27984918,1378920,53.51207932,74.22147745,24.30526463,0.347976092,27.92906019,27.92906019,0,0
2012,MO,"VERNON, MO",0,0,11.3336685,55.61981878,1154000,48.63119337,96.25024099,0.694042799,0.25106486,67.47638327,134.9527665,0,0
2012,MO,"SCOTLAND, MO",1,0,1.657939368,51.31228214,250250,48.88250974,98.87225754,0.061513225,0.11168617,61.51322534,102.5220422,0,0
2012,MO,"CLINTON, MO",0,1,5.702410036,54.39243222,1115480,50.64365126,95.6017164,1.594499707,0.489497804,48.76145894,73.14218841,0,0
2012,MO,"JASPER, MO",0,1,25,64.20994638,7400710,49.01004702,91.64656683,2.213295389,1.805165312,81.55616096,247.2713391,0,0
2012,MO,"DAVIESS, MO",1,0,3.232986223,18.54958126,152830,49.9939313,97.85168103,0.449083627,0.146278673,24.27479063,24.27479063,0,0
2012,MO,"BUTLER, MO",0,0,25,105.263977,4531930,48.46584442,90.93675237,5.581492579,0.619761901,118.458644,271.7580656,0,0
2012,MO,"CHARITON, MO",1,0,3.219946888,20.54778402,157170,49.37900379,96.52242123,2.222512747,0.10182646,39.22081318,13.07360439,0,0
2012,MO,"JACKSON, MO",0,1,183,42.00840891,28455530,48.34575133,70.49516001,24.08319149,11.20631638,87.24831224,307.8049594,0,0
2012,MO,"DALLAS, MO",0,1,4.934220408,37.92249539,637060,49.83034704,96.75575927,0.273825823,0.310649629,35.71641169,11.90547056,0,0
2012,MO,"WARREN, MO",0,1,10.19947364,34.59530425,1133100,49.65652001,95.13327023,2.176899826,0.764185721,15.26577718,24.42524349,0,0
2012,MO,"SCOTT, MO",0,0,23.83318916,97.65016991,3821930,48.38907484,86.28988988,11.46682337,0.931903141,66.42990368,137.9697999,0,0
2012,MO,"COLE, MO",0,1,22.93135647,45.32417532,3461090,50.43280123,84.95082697,11.5291437,1.939377778,45.83371528,233.0971806,0,0
2012,MO,"BARRY, MO",0,0,14.31854983,77.15861138,2742680,49.55550554,95.42001913,0.396669105,0.456742692,39.38558488,67.5181455,0,0
2012,MO,"WRIGHT, MO",0,0,9.220517328,75.52847711,1407020,48.97203285,97.1603414,0.536797466,0.273244643,64.41569596,37.57582264,0,0
2012,MO,"CALDWELL, MO",0,1,3.564501596,16.78512849,153500,50.2788409,96.96008748,0.612356479,0.214475011,10.93493712,21.86987425,0,0
2012,MO,"CHRISTIAN, MO",0,1,17,46.00984666,3672690,48.69462818,96.18159952,0.71908198,1.418715009,16.28582882,103.9787533,0,0
2012,MO,"ADAIR, MO",0,0,6.681830209,64.07059927,1638990,47.75028341,94.2496384,1.630116102,0.45090954,66.4555725,46.90981588,0,0
2012,MO,"WORTH, MO",1,0,0.609787297,28.42712843,59100,49.06204906,97.83549784,0.817700818,0.077979071,0,0,0,0
2012,MO,"WASHINGTON, MO",0,0,11,86.32197649,2166250,51.5441323,95.74417215,2.335126519,0.330236475,35.86371787,27.89400279,0,0
2012,MO,"SHANNON, MO",1,0,2.773605595,31.45347439,261630,49.69944698,96.12887713,0.324597259,0.082863462,12.0221207,24.0442414,0,0
2012,MO,"COOPER, MO",0,0,5.410908371,23.92694064,419200,52.67694064,90.1369863,7.054794521,0.310214778,28.53881279,51.36986301,0,0
2012,MO,"MONITEAU, MO",0,1,4.399109625,19.56224,305660,52.8,94.2528,3.7568,0.376478809,6.4,32,0,0
2012,MO,"ATCHISON, MO",1,0,3.165651174,37.10349828,204700,49.59216966,97.38988581,1.178176545,0.100803947,126.880551,54.37737901,0,0
2012,MO,"TANEY, MO",0,0,10,61.27747564,3245010,48.60072513,94.82589319,1.301080142,0.837328442,50.985724,168.0640532,0,0
2012,MO,"ST. LOUIS, MO",0,1,433,39.80449263,39821927,47.34386339,70.49692235,23.62925039,19.70141788,55.47570164,578.1467717,0,0
2012,MO,"ANDREW, MO",0,1,4.985825058,27.16196819,473080,49.18183384,97.32445312,0.602859275,0.402519066,17.22455073,28.70758454,0,0
2012,MO,"GRUNDY, MO",0,0,2.682562281,50.81156897,525290,47.64944864,97.25285355,0.715805765,0.237502297,58.03830528,48.3652544,0,0
2012,MO,"SHELBY, MO",1,0,2.196982269,27.72056465,172810,49.16586461,98.07507218,0.641642605,0.124465919,16.04106513,32.08213025,0,0
2012,MO,"CASS, MO",0,1,20,49.07906272,4926360,48.88220292,92.96544991,3.785765522,1.440445439,23.91009803,50.80895832,0,0
2012,MO,"ST. FRANCOIS, MO",0,0,42,106.8005219,7039970,53.40200555,93.64807258,4.446500903,1.4586957,59.16531396,121.3647466,0,0
2012,MO,"GREENE, MO",0,1,74,63.79573881,17902743,48.74352341,91.77374869,3.05459936,4.1555753,66.63673359,348.8628994,0,0
2012,MO,"AUDRAIN, MO",0,0,8.438943386,34.19148355,876020,45.79056243,90.62097498,6.736661333,0.370122647,35.12743453,148.3158347,0,0
2012,MO,"TEXAS, MO",1,0,9.666129423,40.22045719,1038090,51.87911662,93.49476947,3.483146067,0.219236029,11.62340178,50.36807439,0,0
2012,MO,"SALINE, MO",0,0,6.243956844,47.66570976,1112470,49.46227345,90.09383435,5.522944428,0.308921244,38.5620635,81.40880072,0,0
2012,MO,"STE. GENEVIEVE, MO",0,0,6.035143232,19.05467869,338030,50.55806088,97.632469,0.704622322,0.355404187,5.636978579,84.55467869,0,0
2012,MO,"ST. LOUIS CITY, MO",0,1,251,33.46479263,10647560,48.29651886,45.90410218,48.52909747,51.39266677,161.547842,915.8568322,0,0
2012,MO,"STODDARD, MO",0,0,14.17412795,83.76371874,2495740,48.5450579,97.21765397,1.030374224,0.361932412,50.34401745,46.98774962,0,0
2012,MO,"SULLIVAN, MO",1,0,2.484816501,42.76810266,279960,50.50412466,97.0821876,0.962419798,0.101021636,61.10601894,0,0,0
2012,MO,"STONE, MO",0,0,10.1765109,56.03649265,1768960,49.11936138,97.20286366,0.326279777,0.680300843,15.83882413,57.01976685,0,0
2013,MO,"MISSISSIPPI, MO",0,0,7.1250974,93.31536199,1332730,53.52891752,74.0092424,24.38033889,0.347004228,35.00910237,28.00728189,0,0
2013,MO,"JEFFERSON, MO",0,1,172,46.36676363,10265416,49.65265858,96.59478943,1.047896078,3.371700958,24.84236391,49.68472782,0,0
2013,MO,"DADE, MO",1,0,4.769541773,47.6972816,361450,50.63341251,95.72446556,0.527843758,0.154649905,39.58828187,52.78437582,0,0
2013,MO,"MONTGOMERY, MO",0,0,3.595553884,42.4237359,507600,49.47764313,96.27246135,1.529460928,0.223123543,58.50396991,25.07312996,0,0
2013,MO,"MILLER, MO",0,0,7.38758203,26.33907221,660900,49.66921728,96.52877411,0.649609437,0.423429353,19.92666985,39.85333971,0,0
2013,MO,"CRAWFORD, MO",0,0,13,49.7453449,1220900,49.53347187,97.52271523,0.378926782,0.330536551,24.44688913,28.52137066,0,0
2013,MO,"PIKE, MO",0,0,8.938472361,44.82993197,836930,54.93063367,90.61545878,7.488349671,0.278458922,26.78236649,69.63415287,0,0
2013,MO,"MONROE, MO",1,0,3.272144142,23.34169136,204800,50.330522,94.92819695,2.803738318,0.135474407,45.58924094,0,0,0
2013,MO,"MERCER, MO",1,0,0.921673661,28.07036536,103720,50.1217862,97.59133965,0.216508796,0.081416358,27.06359946,27.06359946,0,0
2013,MO,"MONITEAU, MO",0,1,4.670676925,20.2012954,318130,53.04165608,94.02463805,3.905257811,0.37944245,19.0500381,19.0500381,0,0
2013,MO,"DALLAS, MO",0,1,4.925694419,35.88085878,593290,49.91230723,96.70396129,0.320532204,0.305767702,42.33444209,12.09555488,0,0
2013,MO,"PERRY, MO",0,0,6.354859688,32.32592282,616520,49.94756711,97.31543624,0.545302013,0.402065985,36.70302013,57.6761745,0,0
2013,MO,"LINN, MO",0,0,5.146433101,53.16623545,657560,48.42335058,97.33182406,0.784282018,0.200922737,24.25614489,64.68305304,0,0
2013,MO,"IRON, MO",0,0,5.938483457,59.80568445,618630,49.29427688,95.93000773,1.57579273,0.187983862,58.00464037,58.00464037,0,0
2013,MO,"CARROLL, MO",0,0,6.783362508,63.48197655,579400,48.73452394,95.67218144,2.103648515,0.131395583,32.86950805,32.86950805,0,0
2013,MO,"POLK, MO",0,1,10.34889701,54.24646478,1680230,48.92813327,95.99341383,0.887841415,0.487380413,41.97068509,125.9120553,0,0
2013,MO,"LINCOLN, MO",0,1,26,38.59171927,2078550,50.11511326,95.52172299,1.953212031,0.859614402,18.56665429,9.283327144,0,0
2013,MO,"HOWELL, MO",0,0,10,93.62587577,3781830,48.87480504,96.48949075,0.475329884,0.435621461,76.74597084,198.0541183,0,0
